"","x","y","lon","lat","z"
"182",591702.306666667,4789497.83933333,-79.8702974230523,43.2527090465714,101.932388305664
"183",591725.968,4789497.83933333,-79.8700059890476,43.2527061678081,101.91365814209
"184",591749.629333333,4789497.83933333,-79.8697145550859,43.2527032883025,101.173904418945
"185",591773.290666667,4789497.83933333,-79.8694231211672,43.2527004080547,100.459342956543
"186",591796.952,4789497.83933333,-79.8691316872916,43.2526975270645,97.5966567993164
"187",591820.613333333,4789497.83933333,-79.8688402534591,43.252694645332,97.638427734375
"188",591844.274666667,4789497.83933333,-79.8685488196696,43.2526917628572,98.1095504760742
"189",591867.936,4789497.83933333,-79.8682573859232,43.2526888796401,99.5481872558594
"190",591891.597333333,4789497.83933333,-79.8679659522199,43.2526859956807,101.519790649414
"191",591915.258666667,4789497.83933333,-79.8676745185597,43.252683110979,101.852111816406
"192",591938.92,4789497.83933333,-79.8673830849426,43.2526802255351,101.514633178711
"193",591584,4789528.872,-79.871749435624,43.2530028145545,104.474472045898
"194",591607.661333333,4789528.872,-79.8714580000726,43.2529999394749,103.331718444824
"195",591631.322666667,4789528.872,-79.8711665645643,43.2529970636529,102.383392333984
"196",591654.984,4789528.872,-79.8708751290989,43.2529941870886,101.488632202148
"197",591678.645333333,4789528.872,-79.8705836936765,43.252991309782,99.36669921875
"198",591702.306666667,4789528.872,-79.8702922582971,43.2529884317331,99.8221664428711
"199",591725.968,4789528.872,-79.8700008229607,43.2529855529419,99.6704254150391
"200",591749.629333333,4789528.872,-79.8697093876673,43.2529826734084,98.5724411010742
"201",591773.290666667,4789528.872,-79.869417952417,43.2529797931325,98.5169448852539
"202",591796.952,4789528.872,-79.8691265172097,43.2529769121144,98.3018951416016
"203",591820.613333333,4789528.872,-79.8688350820455,43.2529740303539,98.2063674926758
"204",591844.274666667,4789528.872,-79.8685436469243,43.2529711478512,98.4219131469727
"205",591867.936,4789528.872,-79.8682522118462,43.2529682646061,99.1270370483398
"206",591891.597333333,4789528.872,-79.8679607768112,43.2529653806187,99.580924987793
"207",591915.258666667,4789528.872,-79.8676693418194,43.2529624958891,98.0782318115234
"208",591938.92,4789528.872,-79.8673779068706,43.2529596104171,98.4621124267578
"209",591584,4789559.90466667,-79.8717442774533,43.2532821998417,103.543212890625
"210",591607.661333333,4789559.90466667,-79.8714528405703,43.2532793247341,103.15616607666
"211",591631.322666667,4789559.90466667,-79.8711614037302,43.2532764488842,101.804847717285
"212",591654.984,4789559.90466667,-79.8708699669331,43.253273572292,101.484931945801
"213",591678.645333333,4789559.90466667,-79.870578530179,43.2532706949575,101.356750488281
"214",591702.306666667,4789559.90466667,-79.8702870934679,43.2532678168807,99.6764297485352
"215",591725.968,4789559.90466667,-79.8699956567998,43.2532649380615,98.6639022827148
"216",591749.629333333,4789559.90466667,-79.8697042201747,43.2532620585,98.2911758422852
"217",591773.290666667,4789559.90466667,-79.8694127835927,43.2532591781963,98.2455368041992
"218",591796.952,4789559.90466667,-79.8691213470537,43.2532562971502,98.3931732177734
"219",591820.613333333,4789559.90466667,-79.8688299105578,43.2532534153617,98.4743881225586
"220",591844.274666667,4789559.90466667,-79.8685384741049,43.253250532831,97.9356689453125
"221",591867.936,4789559.90466667,-79.8682470376951,43.2532476495579,98.3492050170898
"222",591891.597333333,4789559.90466667,-79.8679556013284,43.2532447655426,98.7658309936523
"223",591915.258666667,4789559.90466667,-79.8676641650049,43.2532418807849,100.212036132812
"224",591938.92,4789559.90466667,-79.8673727287244,43.2532389952849,100.032073974609
"225",591584,4789590.93733333,-79.8717391192087,43.2535615851146,103.085845947266
"226",591607.661333333,4789590.93733333,-79.871447680994,43.2535587099791,102.069450378418
"227",591631.322666667,4789590.93733333,-79.8711562428222,43.2535558341013,101.079780578613
"228",591654.984,4789590.93733333,-79.8708648046933,43.2535529574812,101.498100280762
"229",591678.645333333,4789590.93733333,-79.8705733666075,43.2535500801188,100.852188110352
"230",591702.306666667,4789590.93733333,-79.8702819285647,43.253547202014,98.2346038818359
"231",591725.968,4789590.93733333,-79.8699904905649,43.2535443231669,97.1761093139648
"232",591749.629333333,4789590.93733333,-79.8696990526081,43.2535414435775,97.774787902832
"233",591773.290666667,4789590.93733333,-79.8694076146943,43.2535385632458,98.0183029174805
"234",591796.952,4789590.93733333,-79.8691161768236,43.2535356821717,98.672721862793
"235",591820.613333333,4789590.93733333,-79.868824738996,43.2535328003553,99.5291976928711
"236",591844.274666667,4789590.93733333,-79.8685333012114,43.2535299177966,99.7305450439453
"237",591867.936,4789590.93733333,-79.8682418634699,43.2535270344956,99.4961166381836
"238",591891.597333333,4789590.93733333,-79.8679504257715,43.2535241504522,100.222366333008
"239",591915.258666667,4789590.93733333,-79.8676589881162,43.2535212656665,101.002952575684
"240",591938.92,4789590.93733333,-79.867367550504,43.2535183801385,100.484252929688
"241",591584,4789621.97,-79.8717339608903,43.2538409703734,101.079193115234
"242",591607.661333333,4789621.97,-79.8714425213438,43.25383809521,100.506225585938
"243",591631.322666667,4789621.97,-79.8711510818402,43.2538352193043,99.2404251098633
"244",591654.984,4789621.97,-79.8708596423796,43.2538323426562,98.858642578125
"245",591678.645333333,4789621.97,-79.8705682029621,43.2538294652659,99.2087020874023
"246",591702.306666667,4789621.97,-79.8702767635875,43.2538265871332,98.3431396484375
"247",591725.968,4789621.97,-79.869985324256,43.2538237082581,99.9790954589844
"248",591749.629333333,4789621.97,-79.8696938849674,43.2538208286408,100.030540466309
"249",591773.290666667,4789621.97,-79.8694024457219,43.2538179482811,99.9244995117188
"250",591796.952,4789621.97,-79.8691110065195,43.253815067179,100.058929443359
"251",591820.613333333,4789621.97,-79.8688195673601,43.2538121853347,99.1108932495117
"252",591844.274666667,4789621.97,-79.8685281282438,43.253809302748,98.9993743896484
"253",591867.936,4789621.97,-79.8682366891706,43.253806419419,99.5248947143555
"254",591891.597333333,4789621.97,-79.8679452501405,43.2538035353476,99.4867248535156
"255",591915.258666667,4789621.97,-79.8676538111534,43.253800650534,98.8058090209961
"256",591938.92,4789621.97,-79.8673623722095,43.253797764978,98.8095321655273
